idFunc,Nome_func,Sobrenome,Idade,idVenda,Nome_vendas,Quantidade
901,Helena,Ibrahim,36,6070,Papel higiênico,7
901,Helena,Ibrahim,36,6220,Absorvente,13
901,Helena,Ibrahim,36,19727,Gelatina,8
901,Helena,Ibrahim,36,38324,Chocolate,3
901,Helena,Ibrahim,36,39658,Desinfetante,6
902,Elisa,Quarteira,29,11164,Palito de dente,13
902,Elisa,Quarteira,29,14189,Requeijão,13
902,Elisa,Quarteira,29,23972,Azeite,17
902,Elisa,Quarteira,29,29301,Abacaxi,14
902,Elisa,Quarteira,29,30050,Purificador de ambientes,14
902,Elisa,Quarteira,29,30244,Geleia,5
902,Elisa,Quarteira,29,37792,Álcool,13
903,Erick,Lacerda,40,31259,Abacaxi,6
904,Davi,Figueiroa,42,382,Detergente,18
904,Davi,Figueiroa,42,2057,Temperinho verde,6
904,Davi,Figueiroa,42,7167,Queijo ralado,15
904,Davi,Figueiroa,42,26018,Cereal,6
904,Davi,Figueiroa,42,30886,Limpa-vidro,4
904,Davi,Figueiroa,42,32813,Pepino,2
905,Maria Fernanda,Camacho,37,8480,Rum,3
905,Maria Fernanda,Camacho,37,30495,Creme de leite,11
906,Matheus,Trindade,52,25537,Vinho,12
906,Matheus,Trindade,52,27736,Esponja,18
906,Matheus,Trindade,52,36027,Margarina,13
907,Allana,Veloso,29,21588,Guardanapos,13
908,Rodrigo,Siqueira,44,2349,Água tônica,17
908,Rodrigo,Siqueira,44,12814,Cotonete,4
908,Rodrigo,Siqueira,44,37652,Polpa de tomate,13
908,Rodrigo,Siqueira,44,39280,Alho,16
909,Vicente,Arruda,53,2036,Pano de prato,12
909,Vicente,Arruda,53,2967,Banana,8
909,Vicente,Arruda,53,4788,Abacaxi,9
909,Vicente,Arruda,53,9589,Guardanapos,8
909,Vicente,Arruda,53,11422,Caldo,18
909,Vicente,Arruda,53,25642,Gel,15
910,Nicolas,Custódio,39,4843,Iogurte,8
910,Nicolas,Custódio,39,17869,Melancia,14
910,Nicolas,Custódio,39,26517,Farinha de trigo,7
910,Nicolas,Custódio,39,34281,Hambúrguer,10
910,Nicolas,Custódio,39,39390,Creme de leite,17
911,Gustavo,Góis,51,18762,Rúcula,14
911,Gustavo,Góis,51,25565,Alho,8
911,Gustavo,Góis,51,32993,Escova de dente,11
912,Luiz Gustavo,Siqueira,41,9057,Desinfetante,15
912,Luiz Gustavo,Siqueira,41,12276,Espinafre,9
912,Luiz Gustavo,Siqueira,41,13014,Leite condensado,4
912,Luiz Gustavo,Siqueira,41,29693,Couve,7
912,Luiz Gustavo,Siqueira,41,33343,Berinjela,3
913,Enrico,Magalhães,37,10214,Farinha de milho,13
913,Enrico,Magalhães,37,10445,Pano de prato,8
913,Enrico,Magalhães,37,34904,Lâmina de barbear,12
913,Enrico,Magalhães,37,35401,Salsicha,7
914,André,Ibrahim,21,7014,Chocolate granulado,3
914,André,Ibrahim,21,13893,Água de coco,19
914,André,Ibrahim,21,21858,Abacate,3
914,André,Ibrahim,21,39126,Pinça,2
915,Murilo,Lancastre,38,6704,Rum,12
915,Murilo,Lancastre,38,22299,Fermento,7
915,Murilo,Lancastre,38,31903,Biscoito,19
916,Samuel,Rebelo,41,8378,Sal,15
916,Samuel,Rebelo,41,11990,Repolho,2
916,Samuel,Rebelo,41,25602,Melancia,9
917,Letícia,Beira-Mar,33,1983,Farinha de milho,4
917,Letícia,Beira-Mar,33,3072,Iogurte,3
917,Letícia,Beira-Mar,33,13334,Feijão,17
917,Letícia,Beira-Mar,33,13382,Sal,11
917,Letícia,Beira-Mar,33,17436,Porco,5
917,Letícia,Beira-Mar,33,18330,Cereal,17
917,Letícia,Beira-Mar,33,38635,Vagem,19
918,Henrique,Frutuoso,51,2214,Pilhas,7
918,Henrique,Frutuoso,51,13645,Abacaxi,10
919,Ana Cecília,Torres,36,1163,Café,12
919,Ana Cecília,Torres,36,9488,Adoçante,1
919,Ana Cecília,Torres,36,21648,Espinafre,18
920,Enzo Gabriel,Subtil,27,5604,Absorvente,13
920,Enzo Gabriel,Subtil,27,24828,Tortas,11
920,Enzo Gabriel,Subtil,27,28589,Algodão,12
920,Enzo Gabriel,Subtil,27,38904,Salame,4
921,Marina,Aguiar,40,35249,Fraldas,3
921,Marina,Aguiar,40,35985,Batata,9
922,Ana Beatriz,Ávila,33,3874,Salsicha,9
922,Ana Beatriz,Ávila,33,14856,Rúcula,5
922,Ana Beatriz,Ávila,33,18069,Presunto,16
922,Ana Beatriz,Ávila,33,18735,Gelatina,6
923,Vicente,Ibrahim,24,5439,Caldo,7
923,Vicente,Ibrahim,24,19085,Coco ralado,3
923,Vicente,Ibrahim,24,23142,Bovina,1
924,Pietro,Infante,45,5563,Frutas secas,7
924,Pietro,Infante,45,10264,Chuchu,3
924,Pietro,Infante,45,32946,Maça,7
924,Pietro,Infante,45,33195,Detergente,8
924,Pietro,Infante,45,39263,Pano de limpeza,14
925,Nicole,Vasques,35,9640,Couve,2
925,Nicole,Vasques,35,10736,Polpa de tomate,8
925,Nicole,Vasques,35,17662,Carvão,16
925,Nicole,Vasques,35,22279,Lâmina de barbear,3
925,Nicole,Vasques,35,25927,Frango,10
925,Nicole,Vasques,35,29991,Açúcar,14
925,Nicole,Vasques,35,34479,Farinha de mandioca,9
925,Nicole,Vasques,35,38293,Chocolate,15
926,Beatriz,Espinosa,45,12083,Álcool,8
926,Beatriz,Espinosa,45,12113,Licor,3
926,Beatriz,Espinosa,45,28454,Salame,11
926,Beatriz,Espinosa,45,35382,Salsinha,17
926,Beatriz,Espinosa,45,35572,Biscoito,16
926,Beatriz,Espinosa,45,37677,Ovos,17
927,Rafaela,Salazar,27,4534,Mortadela,7
927,Rafaela,Salazar,27,14030,Bolos,13
927,Rafaela,Salazar,27,23703,Absorvente,12
928,Maria Heloísa,Ornélas,36,5900,Ricota,16
928,Maria Heloísa,Ornélas,36,19591,Mortadela,7
929,Ian,Guedes,30,12781,Álcool,9
929,Ian,Guedes,30,13693,Carvão,2
930,Isabella,Sampaio,41,5487,Álcool,7
930,Isabella,Sampaio,41,17014,Vodca,16
930,Isabella,Sampaio,41,31544,Rum,2
931,Luan,Barros,44,14497,Esmalte,17
931,Luan,Barros,44,15070,Tempero,8
931,Luan,Barros,44,19564,Fixador,15
931,Luan,Barros,44,24337,Algodão,19
931,Luan,Barros,44,26297,Salsinha,3
931,Luan,Barros,44,33868,Detergente,7
932,Maria Isis,Taveira,52,5326,Sardinha,9
932,Maria Isis,Taveira,52,12584,Detergente,8
932,Maria Isis,Taveira,52,12635,Polpa de tomate,7
932,Maria Isis,Taveira,52,22662,Salame,16
932,Maria Isis,Taveira,52,25394,Guardanapos,12
932,Maria Isis,Taveira,52,39982,Bombom,4
933,Isadora,Vilela,53,6122,Abobrinha,1
933,Isadora,Vilela,53,15772,Guardanapos,13
933,Isadora,Vilela,53,39274,Açúcar,15
934,Allana,Gentil,39,17811,Chá,2
934,Allana,Gentil,39,27243,Suco,9
935,Daniel,Albuquerque,40,13225,Cenoura,2
935,Daniel,Albuquerque,40,16206,Pêra,9
936,Stella,Belém,59,415,Mortadela,4
936,Stella,Belém,59,2460,Farinha de milho,16
936,Stella,Belém,59,5299,Fermento,14
936,Stella,Belém,59,15961,Lixa,10
936,Stella,Belém,59,22985,Chuchu,1
936,Stella,Belém,59,31192,Pano de prato,8
937,Alícia,Drumond,34,5715,Repolho,7
937,Alícia,Drumond,34,23133,Chester,2
937,Alícia,Drumond,34,27191,Chuchu,19
937,Alícia,Drumond,34,27764,Fermento,13
937,Alícia,Drumond,34,30733,Biscoito,19
937,Alícia,Drumond,34,34472,Abacate,7
938,Gabriel,Nogueira,56,4904,Polvilho,3
938,Gabriel,Nogueira,56,20363,Vagem,10
938,Gabriel,Nogueira,56,35552,Baunilha,2
939,Laura,Brites,22,12554,Hidratante,6
939,Laura,Brites,22,14512,Vassoura,17
939,Laura,Brites,22,24851,Alvejante,12
940,Felipe,Vilela,17,9962,Água,5
940,Felipe,Vilela,17,17634,Berinjela,9
940,Felipe,Vilela,17,18634,Uva,8
940,Felipe,Vilela,17,21496,Frango,19
940,Felipe,Vilela,17,26660,Lixa,4
940,Felipe,Vilela,17,30434,Antisséptico,16
941,Enrico,Cunha,31,14753,Farinha de milho,14
941,Enrico,Cunha,31,17057,Vodca,9
942,Ian,Ramires,26,3887,Bolos,15
942,Ian,Ramires,26,24638,Salame,17
942,Ian,Ramires,26,35462,Leite,17
943,Ana Beatriz,Brites,43,4628,Farinha de milho,3
943,Ana Beatriz,Brites,43,5895,Melancia,3
943,Ana Beatriz,Brites,43,8398,Pimentão,15
943,Ana Beatriz,Brites,43,14839,Sal grosso,13
943,Ana Beatriz,Brites,43,29765,Chuchu,10
943,Ana Beatriz,Brites,43,37122,Vagem,2
943,Ana Beatriz,Brites,43,37816,Temperinho verde,10
944,Henrique,Machado,49,11848,Bolos,18
944,Henrique,Machado,49,12301,Toalha de papel,3
944,Henrique,Machado,49,15427,Arroz,1
944,Henrique,Machado,49,29587,Absorvente,17
944,Henrique,Machado,49,37397,Ovos,13
944,Henrique,Machado,49,38802,Manteiga,13
945,Davi Miguel,Mesquita,24,3643,Azeite,12
945,Davi Miguel,Mesquita,24,15085,Farinha de trigo,14
945,Davi Miguel,Mesquita,24,21010,Cerveja,7
945,Davi Miguel,Mesquita,24,26457,Pinça,8
945,Davi Miguel,Mesquita,24,34889,Arroz,15
946,Benício,Frutuoso,42,6746,Fermento,14
946,Benício,Frutuoso,42,32938,Lenço de papel,8
947,Henrique,Gouveia,24,21680,Esmalte,3
948,Otávio,Vasques,16,30785,Salsinha,13
948,Otávio,Vasques,16,35503,Pano de prato,16
949,Matheus,Jesus,53,3427,Maça,2
949,Matheus,Jesus,53,8073,Vinho,19
949,Matheus,Jesus,53,13206,Bombom,2
949,Matheus,Jesus,53,38508,Saco de lixo,19
949,Matheus,Jesus,53,39388,Absorvente,2
950,Ana Lívia,Ribeiro,34,4243,Salsinha,12
950,Ana Lívia,Ribeiro,34,8369,Sabonete,14
950,Ana Lívia,Ribeiro,34,10363,Doces,1
950,Ana Lívia,Ribeiro,34,34156,Preservativo,17
951,Marina,Escobar,17,1123,Preservativo,18
951,Marina,Escobar,17,19863,Detergente,8
951,Marina,Escobar,17,20055,Acetona,11
951,Marina,Escobar,17,23901,Biscoito,11
951,Marina,Escobar,17,36010,Absorvente,9
951,Marina,Escobar,17,36327,Geleia,16
952,Ana Lívia,Dantas,37,706,Biscoito,18
952,Ana Lívia,Dantas,37,31616,Farinha de rosca,9
952,Ana Lívia,Dantas,37,32314,Macarrão,6
952,Ana Lívia,Dantas,37,33263,Banana,6
953,Laura,Novais,34,31193,Pano de limpeza,13
954,Luiz Felipe,Varela,38,10241,Palito de dente,16
954,Luiz Felipe,Varela,38,13577,Desodorante,17
955,Isadora,Figueiroa,17,9347,Feijão,13
955,Isadora,Figueiroa,17,10021,Xampu,1
955,Isadora,Figueiroa,17,29920,Linguiça,8
956,Victor Hugo,Flores,35,1722,Detergente,15
956,Victor Hugo,Flores,35,5949,Água,6
956,Victor Hugo,Flores,35,16210,Lixa,17
956,Victor Hugo,Flores,35,27836,Chocolate,6
957,Victor,Gomes,50,28515,Banana,15
957,Victor,Gomes,50,38615,Mamão,2
958,João Pedro,Alegria,25,2234,Linguiça,11
958,João Pedro,Alegria,25,10042,Agrião,12
958,João Pedro,Alegria,25,11205,Atum,6
958,João Pedro,Alegria,25,12360,Maionese,12
958,João Pedro,Alegria,25,13341,Bovina,4
958,João Pedro,Alegria,25,39132,Pano de limpeza,14
959,Júlia,Varela,55,7266,Miúdos,13
959,Júlia,Varela,55,11919,Miúdos,7
959,Júlia,Varela,55,22270,Palmito,8
959,Júlia,Varela,55,26717,Preservativo,5
959,Júlia,Varela,55,32153,Purificador de ambientes,17
959,Júlia,Varela,55,38960,Pêra,13
960,João Victor,Leiria,24,35643,Champanhe,4
961,Eduarda,Antunes,19,11004,Farinha de trigo,11
961,Eduarda,Antunes,19,18908,Ovos,17
961,Eduarda,Antunes,19,22042,Alho,17
962,Ana Júlia,Hilário,31,3443,Cortador de unhas,7
962,Ana Júlia,Hilário,31,16109,Beterraba,2
962,Ana Júlia,Hilário,31,27925,Fermento,3
962,Ana Júlia,Hilário,31,29107,Vinho,11
962,Ana Júlia,Hilário,31,37974,Cortador de unhas,10
962,Ana Júlia,Hilário,31,39002,Escova de dente,3
963,Clarice,Apolinário,25,15385,Xampu,4
963,Clarice,Apolinário,25,35731,Pano de limpeza,2
964,Milena,Pinheiro,23,14771,Cebola,12
964,Milena,Pinheiro,23,20903,Desinfetante,17
964,Milena,Pinheiro,23,32927,Pano de limpeza,11
965,Isabel,Azambuja,53,2817,Farinha de rosca,16
965,Isabel,Azambuja,53,10862,Coco ralado,14
965,Isabel,Azambuja,53,13167,Azeitona,10
965,Isabel,Azambuja,53,19320,Rum,6
965,Isabel,Azambuja,53,35228,Creme de barbear,4
966,João,Teixeira,46,16538,Cortador de unhas,13
966,João,Teixeira,46,20891,Iogurte,3
966,João,Teixeira,46,27269,Tempero,2
966,João,Teixeira,46,31758,Sardinha,12
966,João,Teixeira,46,32758,Polpa de tomate,11
966,João,Teixeira,46,36700,Nata,18
967,Ana Júlia,Frutuoso,50,497,Guardanapos,16
967,Ana Júlia,Frutuoso,50,19665,Esmalte,10
967,Ana Júlia,Frutuoso,50,20311,Acetona,7
967,Ana Júlia,Frutuoso,50,24410,Beterraba,13
967,Ana Júlia,Frutuoso,50,37580,Farinha de trigo,1
967,Ana Júlia,Frutuoso,50,38378,Farinha de trigo,2
968,João Victor,Moura,29,19902,Água de coco,8
968,João Victor,Moura,29,26976,Desinfetante,2
969,Maria Cecília,Lessa,59,13939,Chá,5
969,Maria Cecília,Lessa,59,21576,Mamão,7
969,Maria Cecília,Lessa,59,26516,Salsicha,14
969,Maria Cecília,Lessa,59,31624,Lentilha,5
970,Olívia,Cavalcante,38,1495,Tomate,3
970,Olívia,Cavalcante,38,4691,Azeitona,1
970,Olívia,Cavalcante,38,25861,Sopa,8
970,Olívia,Cavalcante,38,27667,Macarrão,16
970,Olívia,Cavalcante,38,37847,Bolos,2
971,Giovanna,Quaresma,45,25024,Acetona,4
971,Giovanna,Quaresma,45,33760,Milho,13
972,Yasmin,Belchior,42,23030,Tomate,10
972,Yasmin,Belchior,42,33485,Lustra-móveis,11
973,Eduarda,Coutinho,20,8336,Uva,2
973,Eduarda,Coutinho,20,17631,Feijão,12
973,Eduarda,Coutinho,20,24673,Batata palha,4
973,Eduarda,Coutinho,20,26827,Vagem,3
973,Eduarda,Coutinho,20,30795,Vinho,17
974,Ruan,Figueiroa,16,7634,Molho,11
974,Ruan,Figueiroa,16,8194,Atum,2
974,Ruan,Figueiroa,16,9765,Toalha de papel,6
974,Ruan,Figueiroa,16,31619,Limpa-vidro,6
975,Ana Lívia,Nogueira,55,7591,Papel higiênico,3
975,Ana Lívia,Nogueira,55,36558,Alface,1
975,Ana Lívia,Nogueira,55,38487,Manjericão,1
976,Heloísa,Lancastre,56,9055,Lustra-móveis,4
976,Heloísa,Lancastre,56,21808,Maça,7
976,Heloísa,Lancastre,56,24322,Preservativo,7
977,Maria Luiza,Mesquita,48,14460,Desinfetante,6
979,André,Hernandes,31,5512,Caldo,17
979,André,Hernandes,31,8928,Amaciante,12
979,André,Hernandes,31,17816,Papel higiênico,15
980,Bruna,Albuquerque,29,1351,Polpa de tomate,8
980,Bruna,Albuquerque,29,3446,Mortadela,4
980,Bruna,Albuquerque,29,23261,Presunto,13
980,Bruna,Albuquerque,29,28005,Rum,9
981,Cecília,Jaques,38,20114,Patê,1
981,Cecília,Jaques,38,23667,Hidratante,2
981,Cecília,Jaques,38,29285,Alho,1
982,Isadora,Bernardes,17,6473,Condicionador,14
982,Isadora,Bernardes,17,16831,Vassoura,14
982,Isadora,Bernardes,17,24803,Gel,12
982,Isadora,Bernardes,17,30475,Porco,12
982,Isadora,Bernardes,17,33691,Molho,9
982,Isadora,Bernardes,17,33782,Açúcar,4
983,Luiz Miguel,Evangelista,41,1811,Pimentão,12
983,Luiz Miguel,Evangelista,41,33768,Margarina,8
984,Gabriela,Ximenes,44,10775,Mortadela,6
984,Gabriela,Ximenes,44,22717,Nata,2
984,Gabriela,Ximenes,44,30714,Cebola,16
985,Enzo,Camilo,58,3488,Algodão,18
985,Enzo,Camilo,58,30840,Miúdos,13
986,Bryan,Medeiros,37,19527,Bacon,16
986,Bryan,Medeiros,37,19841,Espinafre,6
987,Arthur,Martins,58,18713,Salgados,13
987,Arthur,Martins,58,22646,Purificador de ambientes,8
987,Arthur,Martins,58,23597,Farinha de milho,19
987,Arthur,Martins,58,30004,Lava-roupas,19
987,Arthur,Martins,58,33282,Chester,9
988,Catarina,Barros,22,30742,Alho,12
988,Catarina,Barros,22,33171,Água de coco,6
989,Breno,Alencastro,44,11355,Aparelho de barbear,9
989,Breno,Alencastro,44,16684,Algodão,4
989,Breno,Alencastro,44,22015,Hambúrguer,2
990,Eduarda,Peres,38,3453,Couve,11
990,Eduarda,Peres,38,8502,Lentilha,12
990,Eduarda,Peres,38,23698,Esmalte,9
990,Eduarda,Peres,38,25247,Xampu,18
990,Eduarda,Peres,38,33405,Mortadela,16
991,Stella,Sanches,58,6135,Melancia,14
991,Stella,Sanches,58,9235,Melão,16
991,Stella,Sanches,58,9419,Gelatina,15
991,Stella,Sanches,58,10474,Papel higiênico,16
991,Stella,Sanches,58,34170,Alvejante,3
992,Mirella,Xavier,25,5570,Saco de lixo,6
992,Mirella,Xavier,25,26450,Água tônica,14
992,Mirella,Xavier,25,29236,Leite condensado,16
992,Mirella,Xavier,25,30154,Pepino,10
992,Mirella,Xavier,25,30514,Hidratante,12
993,Lorena,Córdoba,17,11289,Cebola,11
993,Lorena,Córdoba,17,11653,Condicionador,7
993,Lorena,Córdoba,17,34444,Berinjela,11
993,Lorena,Córdoba,17,38966,Pinça,5
994,Arthur Miguel,Dantas,57,7432,Desinfetante,19
994,Arthur Miguel,Dantas,57,11099,Antisséptico,13
994,Arthur Miguel,Dantas,57,17007,Chá,8
994,Arthur Miguel,Dantas,57,17855,Chester,9
994,Arthur Miguel,Dantas,57,22984,Salsicha,6
994,Arthur Miguel,Dantas,57,25898,Álcool,10
994,Arthur Miguel,Dantas,57,33332,Suco,14
995,Ian,Paris,36,1932,Saco de lixo,6
995,Ian,Paris,36,7632,Caldo,14
995,Ian,Paris,36,7899,Álcool,2
995,Ian,Paris,36,17553,Água,19
995,Ian,Paris,36,20103,Açúcar,10
995,Ian,Paris,36,27542,Licor,7
995,Ian,Paris,36,34043,Lâmina de barbear,1
995,Ian,Paris,36,37805,Porco,9
996,Ana Clara,Maldonado,33,13868,Sagu,1
996,Ana Clara,Maldonado,33,14970,Café,19
996,Ana Clara,Maldonado,33,18190,Baunilha,5
997,Pietra,Rebelo,31,28989,Alho,3
997,Pietra,Rebelo,31,39707,Coco ralado,6
998,Enzo,Lancastre,25,24909,Batata,7
998,Enzo,Lancastre,25,32211,Porco,12
998,Enzo,Lancastre,25,34585,Algodão,13
998,Enzo,Lancastre,25,34780,Biscoitos,16
999,Ana Sophia,Gil,47,8278,Antisséptico,19
999,Ana Sophia,Gil,47,10756,Iogurte,12
999,Ana Sophia,Gil,47,14691,Rum,7
999,Ana Sophia,Gil,47,31376,Creme de barbear,7
999,Ana Sophia,Gil,47,37771,Cenoura,8
1000,Nicolas,Ourique,57,70,Água,13
1000,Nicolas,Ourique,57,1241,Requeijão,14
1000,Nicolas,Ourique,57,9343,Pêra,3
1000,Nicolas,Ourique,57,10664,Cortador de unhas,9
1000,Nicolas,Ourique,57,13243,Palito de dente,4
1000,Nicolas,Ourique,57,13546,Bolos,11
1000,Nicolas,Ourique,57,14794,Catchup,15
1000,Nicolas,Ourique,57,21304,Pimentão,4
1001,Noah,Paiva,47,3267,Queijo,12
1001,Noah,Paiva,47,17245,Bacon,5
1001,Noah,Paiva,47,21346,Mostarda,18
1001,Noah,Paiva,47,26964,Antisséptico,3
1002,Gabrielly,Amorim,23,35539,Chocolate,19
1003,Davi Lucca,Maldonado,25,5148,Peito de peru,14
1003,Davi Lucca,Maldonado,25,10261,Manteiga,4
1003,Davi Lucca,Maldonado,25,31870,Frango,3
1003,Davi Lucca,Maldonado,25,32311,Pano de prato,10
1004,Giovanna,Ribeiro,43,24419,Feijão,18
1004,Giovanna,Ribeiro,43,25981,Cerveja,2
1004,Giovanna,Ribeiro,43,29475,Batata palha,18
1004,Giovanna,Ribeiro,43,34692,Uísque,12
1005,Pedro,Corte Real,44,2767,Batata palha,18
1005,Pedro,Corte Real,44,7629,Leite de coco,8
1005,Pedro,Corte Real,44,17402,Milho,1
1005,Pedro,Corte Real,44,32841,Preservativo,13
1005,Pedro,Corte Real,44,33242,Peixe,13
1006,Davi Lucca,Salgueiro,35,10232,Nata,17
1006,Davi Lucca,Salgueiro,35,14695,Laranja,8
1006,Davi Lucca,Salgueiro,35,33059,Aparelho de barbear,11
1006,Davi Lucca,Salgueiro,35,38251,Palmito,7
1007,Benício,Martins,47,6216,Batata palha,16
1007,Benício,Martins,47,35754,Sabão em pó,16
1009,Caio,Lessa,32,905,Batata palha,11
1009,Caio,Lessa,32,9475,Papel higiênico,5
1009,Caio,Lessa,32,21629,Pano de prato,1
1009,Caio,Lessa,32,38870,Bombom,6
1010,Maria Laura,Vasconcelos,54,4865,Vagem,16
1010,Maria Laura,Vasconcelos,54,15646,Bacon,15
1010,Maria Laura,Vasconcelos,54,26258,Banana,17
1011,Gael,Pacheco,39,7881,Champanhe,1
1012,Yago,Brito,45,33037,Pepino,6
1013,Pietra,Boaventura,44,1349,Frango,12
1013,Pietra,Boaventura,44,4910,Frango,3
1013,Pietra,Boaventura,44,15327,Palmito,1
1013,Pietra,Boaventura,44,16900,Detergente,13
1013,Pietra,Boaventura,44,19497,Purificador de ambientes,7
1013,Pietra,Boaventura,44,23842,Creme de leite,9
1014,Maya,Salgueiro,30,4961,Farinha de milho,19
1014,Maya,Salgueiro,30,5208,Farinha de trigo,18
1014,Maya,Salgueiro,30,24345,Fermento,17
1014,Maya,Salgueiro,30,28103,Escova de dente,16
1014,Maya,Salgueiro,30,29532,Farinha de rosca,9
1015,Martin,Belchior,48,758,Água sanitária,12
1015,Martin,Belchior,48,8025,Macarrão,9
1015,Martin,Belchior,48,8488,Caldo,9
1015,Martin,Belchior,48,22737,Gordura vegetal,11
1015,Martin,Belchior,48,27825,Carvão,12
1016,Victor Hugo,Sanches,24,238,Fósforo,7
1016,Victor Hugo,Sanches,24,9119,Água,16
1016,Victor Hugo,Sanches,24,17632,Linguiça,19
1016,Victor Hugo,Sanches,24,20842,Pinça,2
1016,Victor Hugo,Sanches,24,28162,Refrigerante,10
1016,Victor Hugo,Sanches,24,39144,Abacate,12
1016,Victor Hugo,Sanches,24,39450,Pepino,1
1017,Victor,Guterres,49,13027,Macarrão,7
1018,Yago,Chaves,44,32821,Pano de limpeza,10
1018,Yago,Chaves,44,35397,Goiaba,10
1018,Yago,Chaves,44,35472,Vinho,7
1019,João,Vilela,28,16805,Sabão em pó,11
1019,João,Vilela,28,28999,Margarina,8
1019,João,Vilela,28,38482,Licor,13
1020,Cecília,Alegria,20,14751,Feijão,12
1020,Cecília,Alegria,20,32024,Pinça,13
1021,Helena,Farias,32,4538,Azeite,6
1021,Helena,Farias,32,14774,Nata,15
1023,Isaac,Galvão,17,5882,Adoçante,5
1023,Isaac,Galvão,17,23482,Brócolis,5
1023,Isaac,Galvão,17,24713,Palmito,12
1023,Isaac,Galvão,17,25393,Maionese,11
1023,Isaac,Galvão,17,33741,Feijão,8
1023,Isaac,Galvão,17,39417,Catchup,6
1024,Maria Heloísa,Salgado,41,8798,Bovina,10
1024,Maria Heloísa,Salgado,41,21266,Carvão,12
1024,Maria Heloísa,Salgado,41,30109,Café,1
1024,Maria Heloísa,Salgado,41,32820,Salgados,7
1024,Maria Heloísa,Salgado,41,35025,Lentilha,3
1025,Rafaela,Alegria,55,1900,Carvão,2
1025,Rafaela,Alegria,55,15667,Mostarda,2
1026,Luiz Miguel,Jordão,52,842,Chuchu,13
1026,Luiz Miguel,Jordão,52,2596,Repolho,1
1026,Luiz Miguel,Jordão,52,10849,Toalha de papel,9
1026,Luiz Miguel,Jordão,52,35950,Pimentão,16
1027,Larissa,Cavalcante,28,7814,Lava-roupas,1
1027,Larissa,Cavalcante,28,10198,Alface,3
1027,Larissa,Cavalcante,28,11318,Sagu,7
1028,Pietro,D’Ávila,43,2129,Brócolis,12
1029,Carolina,Vasconcelos,37,633,Batata palha,10
1029,Carolina,Vasconcelos,37,1850,Pêra,3
1029,Carolina,Vasconcelos,37,7514,Creme de barbear,17
1029,Carolina,Vasconcelos,37,9502,Sagu,10
1029,Carolina,Vasconcelos,37,17952,Aparelho de barbear,6
1029,Carolina,Vasconcelos,37,18881,Açúcar,12
1029,Carolina,Vasconcelos,37,19048,Doces,10
1029,Carolina,Vasconcelos,37,33770,Leite,1
1029,Carolina,Vasconcelos,37,38611,Álcool,16
1030,Enzo Gabriel,Garcia,29,6967,Milho,9
1030,Enzo Gabriel,Garcia,29,14592,Peixe,18
1030,Enzo Gabriel,Garcia,29,37313,Macarrão,10
1031,Ana Beatriz,Vasconcelos,57,9751,Bacon,13
1031,Ana Beatriz,Vasconcelos,57,31477,Amaciante,7
1031,Ana Beatriz,Vasconcelos,57,32746,Saco de lixo,17
1032,Clarice,Dias,19,14564,Ervilha,8
1032,Clarice,Dias,19,18653,Maionese,1
1032,Clarice,Dias,19,38697,Biscoito,12
1033,Gabriel,Paris,52,3951,Patê,16
1033,Gabriel,Paris,52,9835,Cereal,6
1033,Gabriel,Paris,52,34378,Sagu,2
1034,Vitória,Vilela,41,1265,Goiaba,17
1034,Vitória,Vilela,41,2432,Pente,7
1034,Vitória,Vilela,41,21699,Guardanapos,14
1034,Vitória,Vilela,41,39011,Milho,5
1034,Vitória,Vilela,41,39708,Sagu,7
1035,João Miguel,Góis,16,146,Preservativo,5
1035,João Miguel,Góis,16,28569,Uísque,14
1035,João Miguel,Góis,16,29066,Pano de limpeza,3
1036,Maria Flor,Crespo,40,9217,Toalha de papel,1
1036,Maria Flor,Crespo,40,21949,Salgados,13
1036,Maria Flor,Crespo,40,22549,Fermento,9
1036,Maria Flor,Crespo,40,34647,Xampu,15
1036,Maria Flor,Crespo,40,37011,Vagem,17
1037,Leonardo,Morais,53,120,Uva,13
1037,Leonardo,Morais,53,3558,Geleia,7
1037,Leonardo,Morais,53,6634,Cenoura,10
1037,Leonardo,Morais,53,10222,Tomate,6
1037,Leonardo,Morais,53,12987,Água sanitária,17
1037,Leonardo,Morais,53,13188,Pêra,14
1037,Leonardo,Morais,53,38139,Macarrão,7
1037,Leonardo,Morais,53,39865,Amaciante,16
1038,Heloísa,Vasconcelos,59,6330,Algodão,16
1038,Heloísa,Vasconcelos,59,10699,Pinça,2
1038,Heloísa,Vasconcelos,59,12697,Talco,1
1038,Heloísa,Vasconcelos,59,27371,Pães,7
1039,Bernardo,Esteves,16,2311,Cebola,8
1039,Bernardo,Esteves,16,7273,Pano de prato,6
1039,Bernardo,Esteves,16,16873,Inseticida,7
1039,Bernardo,Esteves,16,23599,Repolho,2
1040,Gustavo,Nóbrega,58,4839,Azeitona,8
1040,Gustavo,Nóbrega,58,7550,Antisséptico,10
1040,Gustavo,Nóbrega,58,24174,Escova de dente,19
1040,Gustavo,Nóbrega,58,36251,Beterraba,6
1041,Maria Valentina,Pacheco,27,12090,Antisséptico,4
1041,Maria Valentina,Pacheco,27,17037,Macarrão,14
1041,Maria Valentina,Pacheco,27,18080,Pães,2
1041,Maria Valentina,Pacheco,27,24700,Acetona,15
